area_id,10,11,12,1,2,3,4,5,6,7,8,9
84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
87,0.00,0.00,0.00,0.00,224.00,172.00,4.00,0.00,0.00,0.00,0.00,0.00
88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
90,0.00,0.00,0.00,0.00,27.00,21.00,1.00,0.00,0.00,0.00,0.00,0.00
91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
92,0.00,0.00,0.00,0.00,1156.00,886.00,23.00,0.00,0.00,0.00,0.00,0.00
93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
94,0.00,0.00,0.00,0.00,39.00,30.00,1.00,0.00,0.00,0.00,0.00,0.00
95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
96,0.00,0.00,0.00,0.00,13.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00
97,0.00,0.00,0.00,0.00,14.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00
98,0.00,0.00,0.00,0.00,4.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00
99,0.00,0.00,0.00,0.00,46.00,35.00,1.00,0.00,0.00,0.00,0.00,0.00
100,0.00,0.00,0.00,0.00,101.00,77.00,2.00,0.00,0.00,0.00,0.00,0.00
101,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
102,0.00,0.00,0.00,0.00,176.00,136.00,4.00,0.00,0.00,0.00,0.00,0.00
103,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
104,0.00,0.00,0.00,0.00,5.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00
105,0.00,0.00,0.00,0.00,23.00,18.00,0.00,0.00,0.00,0.00,0.00,0.00
106,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
107,0.00,0.00,0.00,0.00,216.00,165.00,4.00,0.00,0.00,0.00,0.00,0.00
108,0.00,0.00,0.00,0.00,58.00,44.00,1.00,0.00,0.00,0.00,0.00,0.00
109,0.00,0.00,0.00,0.00,8.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00
110,0.00,0.00,0.00,0.00,13.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00
111,0.00,0.00,0.00,0.00,192.00,147.00,4.00,0.00,0.00,0.00,0.00,0.00
112,0.00,0.00,0.00,0.00,18.00,13.00,0.00,0.00,0.00,0.00,0.00,0.00
113,0.00,0.00,0.00,0.00,162.00,124.00,3.00,0.00,0.00,0.00,0.00,0.00
114,0.00,0.00,0.00,0.00,5.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00
115,0.00,0.00,0.00,0.00,52.00,40.00,1.00,0.00,0.00,0.00,0.00,0.00
116,0.00,0.00,0.00,0.00,125.00,96.00,2.00,0.00,0.00,0.00,0.00,0.00
117,0.00,0.00,0.00,0.00,71.00,55.00,1.00,0.00,0.00,0.00,0.00,0.00
118,0.00,0.00,0.00,0.00,12.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00
119,0.00,0.00,0.00,0.00,641.00,491.00,13.00,0.00,0.00,0.00,0.00,0.00
120,0.00,0.00,0.00,0.00,93.00,72.00,2.00,0.00,0.00,0.00,0.00,0.00
121,0.00,0.00,0.00,0.00,402.00,308.00,8.00,0.00,0.00,0.00,0.00,0.00
122,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
123,0.00,0.00,0.00,0.00,39.00,30.00,1.00,0.00,0.00,0.00,0.00,0.00
124,0.00,0.00,0.00,0.00,48.00,37.00,1.00,0.00,0.00,0.00,0.00,0.00
125,0.00,0.00,0.00,0.00,121.00,93.00,2.00,0.00,0.00,0.00,0.00,0.00
126,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
127,0.00,0.00,0.00,0.00,103.00,78.00,2.00,0.00,0.00,0.00,0.00,0.00
128,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
129,0.00,0.00,0.00,0.00,395.00,302.00,8.00,0.00,0.00,0.00,0.00,0.00
130,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
131,0.00,0.00,0.00,0.00,223.00,171.00,4.00,0.00,0.00,0.00,0.00,0.00
132,0.00,0.00,0.00,0.00,78.00,60.00,2.00,0.00,0.00,0.00,0.00,0.00
133,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
134,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
135,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
136,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
137,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
138,0.00,0.00,0.00,0.00,50.00,38.00,1.00,0.00,0.00,0.00,0.00,0.00
139,0.00,0.00,0.00,0.00,5.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00
140,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
141,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
142,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
143,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
144,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
145,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
146,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
147,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
148,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
149,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
150,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
151,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
152,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
153,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
154,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
155,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
156,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
157,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
158,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
159,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
160,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
161,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
162,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
163,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
164,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
165,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
166,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
167,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
168,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
